-1.23696,-0.849897,1.88055,-0.910456,-0.445074,-0.491616,-1.45107,0.0288934,-0.740628,0.516424
-1.64667,-0.994325,1.9217,-0.651202,-0.420139,-0.327542,-1.72255,0.285806,-1.02455,0.328105
-1.79637,-1.05014,1.88147,-0.465075,-0.322544,-0.0735392,-1.86302,0.477725,-1.19911,0.114139
-1.67327,-1.01069,1.76771,-0.28064,-0.193363,0.219223,-1.9092,0.591488,-1.26014,-0.0953856
-1.29431,-0.896788,1.66291,-0.065018,-0.0432995,0.41573,-1.78176,0.637538,-1.19544,-0.252947
-0.73564,-0.650225,1.5502,0.0938686,0.118832,0.55327,-1.50488,0.604848,-1.03401,-0.235145
-0.225683,-0.368004,1.35435,0.215707,0.258149,0.555772,-0.98798,0.527636,-0.824852,-0.14739
0.165293,-0.130687,1.05013,0.270861,0.287364,0.477347,-0.393341,0.406005,-0.543032,-0.0498698
0.325944,0.0381361,0.706034,0.253556,0.255781,0.3555,0.0439282,0.241074,-0.246137,0.0273682
0.189915,0.0986318,0.32619,0.196217,0.175182,0.232746,0.166359,0.133758,-0.0326983,0.0774081
0.0863485,0.0863485,0.0863485,0.0863485,0.0863485,0.0863485,0.0863485,0.0863485,0.0863485,0.0863485
0.073943,0.0918909,0.121768,0.0781457,0.0454182,-0.00230492,0.0206504,0.139919,0.33203,0.135057
0.125188,0.0397368,0.240613,0.101637,0.00631689,-0.110898,0.0132852,0.229352,0.652015,0.221228
0.22059,-0.138426,0.382589,0.116783,-0.122546,-0.206826,-0.00789884,0.292591,1.06582,0.314896
0.447132,-0.436501,0.450731,0.131153,-0.245288,-0.381195,0.00249649,0.347628,1.59741,0.442973
0.605308,-0.783503,0.468314,0.0324747,-0.327552,-0.61715,-0.0214363,0.266765,2.15715,0.549564
0.750569,-1.18286,0.201543,-0.250038,-0.248058,-0.914292,-0.150559,-0.0252797,2.61041,0.56856
0.863095,-1.46683,-0.178559,-0.446377,-0.0585044,-1.18615,-0.284339,-0.295733,2.87997,0.469299
1.06513,-1.627,-0.699679,-0.442117,0.128021,-1.47617,-0.393155,-0.48897,2.92954,0.279299
1.20652,-1.60656,-1.18173,-0.206063,-0.0166372,-1.61013,-0.403325,-0.52657,2.76983,-0.059178
