0.138181,0.288091,0.640452,-0.0280251,0.0198516,0.0273982,0.309573,-0.203348,-0.401063,-0.0344509
0.158297,0.267149,0.70447,0.0605338,0.0321358,0.0145354,0.278905,-0.234906,-0.345922,-0.0113108
0.179199,0.255959,0.758564,0.15408,0.0698684,0.00370177,0.237223,-0.236362,-0.26237,0.0225763
0.222948,0.244403,0.774055,0.239978,0.122062,-0.0283396,0.192066,-0.202859,-0.13342,0.0945932
0.24313,0.253964,0.775878,0.322361,0.192843,-0.0554579,0.151539,-0.15514,-0.00795141,0.151139
0.276617,0.2468,0.738628,0.370139,0.250397,-0.0653044,0.113229,-0.0821829,0.116754,0.213516
0.259213,0.201684,0.674675,0.387385,0.284541,-0.0483222,0.113776,0.00617243,0.258258,0.274106
0.249145,0.138641,0.592626,0.367808,0.316374,-0.0165707,0.138039,0.11324,0.355001,0.320832
0.188318,0.0683363,0.525336,0.341675,0.310291,0.00703843,0.192171,0.192202,0.421474,0.346319
0.145215,0.0097177,0.423972,0.314387,0.304793,0.0397046,0.246925,0.2204,0.414756,0.353856
0.115786,-0.0373444,0.33269,0.290524,0.298337,0.0772927,0.289656,0.242833,0.31827,0.303096
0.0862628,-0.0850382,0.260963,0.283426,0.301316,0.131378,0.338653,0.263675,0.144678,0.265663
0.0789777,-0.112222,0.209928,0.275033,0.319982,0.160465,0.403746,0.247285,-0.0137685,0.250249
0.0931719,-0.0935177,0.161524,0.343883,0.320766,0.190683,0.458674,0.234048,-0.147627,0.264063
0.11104,-0.0398637,0.124915,0.415548,0.300019,0.198612,0.511553,0.195626,-0.236787,0.274978
0.132713,0.0461468,0.0983491,0.48231,0.269779,0.226523,0.566141,0.123784,-0.303829,0.296264
0.169651,0.122346,0.07664,0.508335,0.239032,0.226175,0.604762,0.0565094,-0.318851,0.318005
0.189283,0.130822,0.0327721,0.435577,0.203273,0.22534,0.647735,-0.0328894,-0.266778,0.322086
0.211851,0.0987766,-0.0137293,0.305317,0.144059,0.205485,0.636084,-0.0958628,-0.184845,0.279911
0.229299,0.0398566,-0.0367116,0.163089,0.0798658,0.159617,0.609254,-0.178014,-0.0895258,0.211475
0.255383,-0.0195546,-0.0289454,0.0209312,0.00575318,0.0965531,0.556672,-0.260856,0.00700315,0.143311
0.253044,-0.0701627,-0.0265784,-0.110202,-0.0841064,0.0126368,0.495393,-0.339534,0.121178,0.0297261
0.240825,-0.0965657,-0.0361278,-0.214657,-0.141001,-0.0758987,0.445543,-0.390431,0.197853,-0.0853808
0.245514,-0.0853636,-0.0690364,-0.278092,-0.171682,-0.142901,0.348192,-0.412848,0.280457,-0.146793
0.276354,-0.0602795,-0.083552,-0.297231,-0.16003,-0.181401,0.252549,-0.415571,0.34236,-0.155411
0.302024,-0.0287217,-0.0740218,-0.303826,-0.152027,-0.209459,0.174141,-0.397037,0.36764,-0.129807
0.315292,-0.0235428,-0.0628437,-0.285391,-0.133706,-0.204107,0.0684989,-0.341536,0.362411,-0.0821899
0.309078,-0.0324558,-0.0524738,-0.253364,-0.0932636,-0.162895,-0.0217877,-0.264776,0.329874,-0.0435879
0.27186,-0.0508769,-0.0119224,-0.175568,-0.0566303,-0.113536,-0.106628,-0.171466,0.269091,-0.0127664
0.272099,-0.0704164,0.0148781,-0.0880029,-0.00530291,-0.0627604,-0.158726,-0.097005,0.18917,-0.0123849
0.25182,-0.0810295,0.0706381,-0.00781291,0.0171902,-0.00272189,-0.202964,-0.026899,0.104687,-0.0162348
0.236653,-0.0671526,0.154876,0.0741813,0.0261206,0.0598365,-0.219838,0.012958,0.019594,-0.0448513
0.220259,-0.0153909,0.249391,0.142342,0.0168903,0.0945719,-0.230815,0.0170583,-0.0505335,-0.0165126
0.226303,0.0421795,0.341006,0.199395,-0.00424561,0.135471,-0.239654,-0.00625392,-0.11607,-0.00371677
0.207782,0.119993,0.375464,0.276211,-0.0701212,0.189271,-0.22435,-0.0646021,-0.138791,0.0172438
0.195019,0.179782,0.385711,0.31115,-0.149403,0.229972,-0.228358,-0.103992,-0.128368,0.0367947
0.179171,0.201602,0.370738,0.343042,-0.242643,0.263367,-0.21555,-0.161213,-0.0583312,0.0496608
0.179579,0.232293,0.327295,0.379885,-0.314682,0.238433,-0.237477,-0.198716,0.0477643,0.0512697
0.174526,0.215209,0.255632,0.395076,-0.362478,0.199016,-0.278962,-0.22171,0.177597,0.0389533
0.171886,0.193134,0.159789,0.402803,-0.386724,0.176391,-0.279655,-0.271724,0.311525,0.0438438
0.21171,0.324392,0.655034,-0.0159295,0.0719627,0.0633394,0.378789,-0.154051,-0.377029,-0.0358269
0.23652,0.321251,0.715475,0.0747431,0.0928251,0.0669474,0.339505,-0.154246,-0.302589,-0.00266852
0.262697,0.32028,0.777951,0.182274,0.13805,0.0591224,0.302956,-0.149546,-0.204335,0.0518777
0.306358,0.319684,0.803598,0.282672,0.197915,0.0348113,0.2332,-0.135001,-0.0923525,0.122689
0.32154,0.339923,0.805551,0.376436,0.274028,0.0244266,0.20668,-0.0663499,0.0404678,0.195046
0.344208,0.32767,0.774444,0.451971,0.321067,0.0285556,0.175389,-0.00860602,0.183009,0.254168
0.35003,0.294983,0.724917,0.473362,0.361184,0.0506151,0.186128,0.0863864,0.334351,0.320689
0.322781,0.25583,0.659068,0.467263,0.390529,0.0819527,0.217625,0.177116,0.444012,0.359734
0.286404,0.203951,0.581291,0.440507,0.391668,0.111934,0.249249,0.255764,0.501539,0.383588
0.253191,0.151492,0.485621,0.393176,0.387277,0.14892,0.300024,0.299693,0.469467,0.377711
0.208806,0.0904829,0.376526,0.374003,0.377404,0.195485,0.352559,0.339273,0.384707,0.366902
0.187148,0.0391851,0.313657,0.35378,0.387854,0.264416,0.399373,0.343367,0.22877,0.35192
0.169163,0.000916967,0.267562,0.38981,0.387202,0.294936,0.436649,0.334961,0.0722499,0.34426
0.179232,0.0127333,0.211964,0.4344,0.388662,0.313494,0.492211,0.324496,-0.0449341,0.337847
0.187263,0.0585638,0.178774,0.49406,0.37318,0.335744,0.528999,0.296086,-0.135775,0.356375
