0	0
0.100000024	0
0.200000048	0
0.299999952	0
0.399999976	0
0.5	0
0.600000024	0
0.700000048	0
0.799999952	0
0.899999976	0
1	0
1.100000024	0
1.200000048	0
1.300000012	0
1.400000036	0
1.50000003	0
1.600000024	0
1.700000018	0
1.800000027	0
1.900000028	0
2.00E+00	0
2.100000031	0
2.200000033	0
2.300000042	0
2.400000036	0
2.50000006	0
2.600000024	0
2.700000048	0
2.800000072	0
2.900000036	0
3	0
3.100000024	0
3.200000048	0
3.300000072	0
3.400000095	0
3.5	0
3.600000024	0
3.700000048	0
3.800000072	0
3.900000095	0
0	0.100000024
0.100000024	0.100000024
0.200000048	0.100000024
0.299999952	0.100000024
0.399999976	0.100000024
0.5	0.100000024
0.600000024	0.100000024
0.700000048	0.100000024
0.799999952	0.100000024
0.899999976	0.100000024
1	0.100000024
1.100000024	0.100000024
1.200000048	0.100000024
1.300000012	0.100000024
1.400000036	0.100000024
1.50000003	0.100000024
1.600000024	0.100000024
1.700000018	0.100000024
1.800000027	0.100000024
1.900000028	0.100000024
2.00E+00	0.100000024
2.100000031	0.100000024
2.200000033	0.100000024
2.300000042	0.100000024
2.400000036	0.100000024
2.50000006	0.100000024
2.600000024	0.100000024
2.700000048	0.100000024
2.800000072	0.100000024
2.900000036	0.100000024
3	0.100000024
3.100000024	0.100000024
3.200000048	0.100000024
3.300000072	0.100000024
3.400000095	0.100000024
3.5	0.100000024
3.600000024	0.100000024
3.700000048	0.100000024
3.800000072	0.100000024
3.900000095	0.100000024
0	0.200000048
0.100000024	0.200000048
0.200000048	0.200000048
0.299999952	0.200000048
0.399999976	0.200000048
0.5	0.200000048
0.600000024	0.200000048
0.700000048	0.200000048
0.799999952	0.200000048
0.899999976	0.200000048
1	0.200000048
1.100000024	0.200000048
1.200000048	0.200000048
1.300000012	0.200000048
1.400000036	0.200000048
1.50000003	0.200000048
1.600000024	0.200000048
1.700000018	0.200000048
1.800000027	0.200000048
1.900000028	0.200000048
2.00E+00	0.200000048
2.100000031	0.200000048
2.200000033	0.200000048
2.300000042	0.200000048
2.400000036	0.200000048
2.50000006	0.200000048
2.600000024	0.200000048
2.700000048	0.200000048
2.800000072	0.200000048
2.900000036	0.200000048
3	0.200000048
3.100000024	0.200000048
3.200000048	0.200000048
3.300000072	0.200000048
3.400000095	0.200000048
3.5	0.200000048
3.600000024	0.200000048
3.700000048	0.200000048
3.800000072	0.200000048
3.900000095	0.200000048
0	0.299999952
0.100000024	0.299999952
0.200000048	0.299999952
0.299999952	0.299999952
0.399999976	0.299999952
0.5	0.299999952
0.600000024	0.299999952
0.700000048	0.299999952
0.799999952	0.299999952
0.899999976	0.299999952
1	0.299999952
1.100000024	0.299999952
1.200000048	0.299999952
1.300000012	0.299999952
1.400000036	0.299999952
1.50000003	0.299999952
1.600000024	0.299999952
1.700000018	0.299999952
1.800000027	0.299999952
1.900000028	0.299999952
2.00E+00	0.299999952
2.100000031	0.299999952
2.200000033	0.299999952
2.300000042	0.299999952
2.400000036	0.299999952
2.50000006	0.299999952
2.600000024	0.299999952
2.700000048	0.299999952
2.800000072	0.299999952
2.900000036	0.299999952
3	0.299999952
3.100000024	0.299999952
3.200000048	0.299999952
3.300000072	0.299999952
3.400000095	0.299999952
3.5	0.299999952
3.600000024	0.299999952
3.700000048	0.299999952
3.800000072	0.299999952
3.900000095	0.299999952
0	0.399999976
0.100000024	0.399999976
0.200000048	0.399999976
0.299999952	0.399999976
0.399999976	0.399999976
0.5	0.399999976
0.600000024	0.399999976
0.700000048	0.399999976
0.799999952	0.399999976
0.899999976	0.399999976
1	0.399999976
1.100000024	0.399999976
1.200000048	0.399999976
1.300000012	0.399999976
1.400000036	0.399999976
1.50000003	0.399999976
1.600000024	0.399999976
1.700000018	0.399999976
1.800000027	0.399999976
1.900000028	0.399999976
2.00E+00	0.399999976
2.100000031	0.399999976
2.200000033	0.399999976
2.300000042	0.399999976
2.400000036	0.399999976
2.50000006	0.399999976
2.600000024	0.399999976
2.700000048	0.399999976
2.800000072	0.399999976
2.900000036	0.399999976
3	0.399999976
3.100000024	0.399999976
3.200000048	0.399999976
3.300000072	0.399999976
3.400000095	0.399999976
3.5	0.399999976
3.600000024	0.399999976
3.700000048	0.399999976
3.800000072	0.399999976
3.900000095	0.399999976
0	0.5
0.100000024	0.5
0.200000048	0.5
0.299999952	0.5
0.399999976	0.5
0.5	0.5
0.600000024	0.5
0.700000048	0.5
0.799999952	0.5
0.899999976	0.5
1	0.5
1.100000024	0.5
1.200000048	0.5
1.300000012	0.5
1.400000036	0.5
1.50000003	0.5
1.600000024	0.5
1.700000018	0.5
1.800000027	0.5
1.900000028	0.5
2.00E+00	0.5
2.100000031	0.5
2.200000033	0.5
2.300000042	0.5
2.400000036	0.5
2.50000006	0.5
2.600000024	0.5
2.700000048	0.5
2.800000072	0.5
2.900000036	0.5
3	0.5
3.100000024	0.5
3.200000048	0.5
3.300000072	0.5
3.400000095	0.5
3.5	0.5
3.600000024	0.5
3.700000048	0.5
3.800000072	0.5
3.900000095	0.5
0	0.600000024
0.100000024	0.600000024
0.200000048	0.600000024
0.299999952	0.600000024
0.399999976	0.600000024
0.5	0.600000024
0.600000024	0.600000024
0.700000048	0.600000024
0.799999952	0.600000024
0.899999976	0.600000024
1	0.600000024
1.100000024	0.600000024
1.200000048	0.600000024
1.300000012	0.600000024
1.400000036	0.600000024
1.50000003	0.600000024
1.600000024	0.600000024
1.700000018	0.600000024
1.800000027	0.600000024
1.900000028	0.600000024
2.00E+00	0.600000024
2.100000031	0.600000024
2.200000033	0.600000024
2.300000042	0.600000024
2.400000036	0.600000024
2.50000006	0.600000024
2.600000024	0.600000024
2.700000048	0.600000024
2.800000072	0.600000024
2.900000036	0.600000024
3	0.600000024
3.100000024	0.600000024
3.200000048	0.600000024
3.300000072	0.600000024
3.400000095	0.600000024
3.5	0.600000024
3.600000024	0.600000024
3.700000048	0.600000024
3.800000072	0.600000024
3.900000095	0.600000024
0	0.700000048
0.100000024	0.700000048
0.200000048	0.700000048
0.299999952	0.700000048
0.399999976	0.700000048
0.5	0.700000048
0.600000024	0.700000048
0.700000048	0.700000048
0.799999952	0.700000048
0.899999976	0.700000048
1	0.700000048
1.100000024	0.700000048
1.200000048	0.700000048
1.300000012	0.700000048
1.400000036	0.700000048
1.50000003	0.700000048
1.600000024	0.700000048
1.700000018	0.700000048
1.800000027	0.700000048
1.900000028	0.700000048
2.00E+00	0.700000048
2.100000031	0.700000048
2.200000033	0.700000048
2.300000042	0.700000048
2.400000036	0.700000048
2.50000006	0.700000048
2.600000024	0.700000048
2.700000048	0.700000048
2.800000072	0.700000048
2.900000036	0.700000048
3	0.700000048
3.100000024	0.700000048
3.200000048	0.700000048
3.300000072	0.700000048
3.400000095	0.700000048
3.5	0.700000048
3.600000024	0.700000048
3.700000048	0.700000048
3.800000072	0.700000048
3.900000095	0.700000048
0	0.799999952
0.100000024	0.799999952
0.200000048	0.799999952
0.299999952	0.799999952
0.399999976	0.799999952
0.5	0.799999952
0.600000024	0.799999952
0.700000048	0.799999952
0.799999952	0.799999952
0.899999976	0.799999952
1	0.799999952
1.100000024	0.799999952
1.200000048	0.799999952
1.300000012	0.799999952
1.400000036	0.799999952
1.50000003	0.799999952
1.600000024	0.799999952
1.700000018	0.799999952
1.800000027	0.799999952
1.900000028	0.799999952
2.00E+00	0.799999952
2.100000031	0.799999952
2.200000033	0.799999952
2.300000042	0.799999952
2.400000036	0.799999952
2.50000006	0.799999952
2.600000024	0.799999952
2.700000048	0.799999952
2.800000072	0.799999952
2.900000036	0.799999952
3	0.799999952
3.100000024	0.799999952
3.200000048	0.799999952
3.300000072	0.799999952
3.400000095	0.799999952
3.5	0.799999952
3.600000024	0.799999952
3.700000048	0.799999952
3.800000072	0.799999952
3.900000095	0.799999952
0	0.899999976
